統一編號,公司名稱,公司地址,核准日期,Longitude,Latitude
62254751,坤鉅投資管理顧問股份有限公司,臺北市大安區新生南路3段68之4號2樓,115/04/13,121.53351,25.019711
62254767,心整全國際事業有限公司,臺北市大安區和平東路1段6號11樓,115/04/13,121.523047,25.026847
62254788,弎赫茲有限公司,臺北市大安區羅斯福路3段29號6樓,115/04/13,121.525237,25.023665
62254794,唯嘉登有限公司,臺北市大安區復興南路1段390號8樓之1,115/04/13,121.543381,25.033722
62254892,衡鼎投資控股有限公司,臺北市大安區忠孝東路3段305號4樓之4,115/04/13,121.543542,25.041886
62254915,森岳控股股份有限公司,臺北市大安區新生南路3段68之4號2樓,115/04/13,121.53351,25.019711
62254990,睿葵有限公司,臺北市大安區忠孝東路4段97號3樓之9,115/04/13,121.547955,25.041754
62255029,金璽整合行銷股份有限公司,臺北市大安區金山南路2段200號3樓,115/04/13,121.525963,25.027927
62255082,澤宸國際有限公司,臺北市大安區光復南路102號4樓,115/04/13,121.557481,25.043464
62254886,隆源土地開發有限公司,臺北市萬華區和平西路2段178號2樓,115/04/13,121.504947,25.033535
62248506,杉媞品牌行銷顧問有限公司,臺北市信義區基隆路1段155號7樓,115/04/13,121.565336,25.042216
62253900,晃晃所有限公司,臺北市信義區松高路11號25樓,115/04/13,121.565242,25.039515
62254393,易瑞得有限公司,臺北市信義區基隆路1段143號11樓之3,115/04/13,121.565797,25.042902
62254680,好華本源有限公司,臺北市信義區松德路65號11樓之1,115/04/13,121.576649,25.038527
62255111,好多個有限公司,臺北市信義區基隆路2段149之49號11樓之9,115/04/13,121.555072,25.026382
62253789,展意投資有限公司,臺北市內湖區民權東路6段160號6樓,115/04/13,121.591874,25.068678
62254725,牧德投資股份有限公司,臺北市內湖區南京東路6段461號3樓之2,115/04/13,121.587526,25.061015
62254823,宇宏資本有限公司,臺北市中正區和平西路1段20號8樓,115/04/14,121.520827,25.026617
62254942,幻戀娛樂有限公司,臺北市中正區衡陽路9號1樓,115/04/14,121.513696,25.042414
62255034,玖藏投資有限公司,臺北市中正區和平西路1段20號8樓,115/04/14,121.520827,25.026617
62255251,方越有限公司,臺北市中正區中華路1段59號9樓,115/04/14,121.508529,25.041335
62255294,薇琪全球商貿有限公司,臺北市中正區重慶南路1段83號6樓,115/04/14,121.513338,25.043755
62255338,無垢影像製作有限公司,臺北市中正區杭州南路1段23號9樓之3,115/04/14,121.526463,25.042255
62255392,璟熙數位行銷有限公司,臺北市中正區許昌街42號8樓,115/04/14,121.51546,25.045451
62195424,安承投資股份有限公司,臺北市大同區承德路2段215號4樓之4,115/04/14,121.518432,25.059812
62195487,睿協有限公司,臺北市大同區迪化街2段295之4號1樓,115/04/14,121.512674,25.073421
62195542,西門姐姐美業教育顧問有限公司,臺北市大同區南京西路30號7樓之2,115/04/14,121.519854,25.05261
62254909,築里物業設計股份有限公司,臺北市大同區市民大道1段207號7樓之17,115/04/14,121.517694,25.049126
62255153,喬一聯合實業有限公司,臺北市大同區甘谷街26號5樓,115/04/14,121.510876,25.052772
62195472,以恆國際有限公司,臺北市中山區南京東路三段219號9樓,115/04/14,121.54328,25.052084
62254801,澄悅美學股份有限公司,臺北市中山區中山北路2段59巷45號11樓之11,115/04/14,121.524535,25.055969
62255077,豬可夫股份有限公司,臺北市中山區松江路428號2樓之6,115/04/14,121.532976,25.065279
62255098,聯宇行銷事業股份有限公司,臺北市中山區民權東路3段70之2號2樓,115/04/14,121.542993,25.062111
62255127,寶城健康產業股份有限公司,臺北市中山區林森北路50號8樓之3,115/04/14,121.524201,25.048344
62255203,尚書思鹿院股份有限公司,臺北市中山區建國北路3段90號1樓,115/04/14,121.534685,25.06649
62255219,百世匯創有限公司,臺北市中山區松江路42號10樓之7,115/04/14,121.532735,25.047737
62255267,宏宜國際有限公司,臺北市中山區南京東路1段86號7樓之4,115/04/14,121.525617,25.051918
62255421,昇益科技有限公司,臺北市中山區復興北路164號4樓之1,115/04/14,121.54386,25.053471
62254865,實衡有限公司,臺北市松山區基隆路1段8號13樓,115/04/14,121.569933,25.050764
62255273,曜陽工程有限公司,臺北市松山區延吉街7之1號地下室,115/04/14,121.553494,25.047464
62195515,締繁錦程室內裝修設計股份有限公司,臺北市大安區敦化南路2段77號9樓之1,115/04/14,121.549317,25.030189
62254963,果透思數位股份有限公司,臺北市大安區忠孝東路4段155號6樓,115/04/14,121.550038,25.041709
62255013,振川工程有限公司,臺北市大安區通化街200巷33號3樓之2,115/04/14,121.551862,25.02792
62255148,旅舟身心整合事業有限公司,臺北市大安區和平東路2段96巷17弄10之1號1樓,115/04/14,121.541659,25.023008
62255175,沐青創業有限公司,臺北市大安區通化街63號1樓,115/04/14,121.554327,25.030432
62255180,一凡室內裝修有限公司,臺北市大安區忠孝東路4段300號5樓,115/04/14,121.55628,25.041155
62255225,勤億實業有限公司,臺北市大安區忠孝東路4段155號6樓,115/04/14,121.550038,25.041709
62255246,曜辰投資有限公司,臺北市大安區敦化南路2段98號2樓,115/04/14,121.548387,25.027988
62255301,壹參陸餐飲有限公司,臺北市大安區復興南路二段268號1樓,115/04/14,121.543245,25.024604
62255317,輕舞飛揚股份有限公司,臺北市大安區信義路2段230號6樓,115/04/14,121.531895,25.033429
62255365,超維創意有限公司,臺北市大安區信義路4段281號11樓,115/04/14,121.554798,25.033342
62255371,衛愛科技股份有限公司,臺北市大安區忠孝東路4段319號6樓之1,115/04/14,121.556059,25.041591
62255409,恆薈科技有限公司,臺北市大安區和平東路3段304號3樓,115/04/14,121.556372,25.020496
62255457,黑水藝術有限公司,臺北市大安區復興南路1段127號8樓,115/04/14,121.544032,25.043085
62254838,沅樹科技股份有限公司,臺北市萬華區中華路1段106號8樓,115/04/14,121.508392,25.043975
62195450,塔潘印度餐廳有限公司,臺北市信義區忠孝東路5段1之8號12樓,115/04/14,121.565175,25.041293
62195536,利宇美有限公司,臺北市信義區虎林街50巷1號1樓,115/04/14,121.576772,25.046816
62255040,好作做映像股份有限公司,臺北市信義區忠孝東路5段1之2號11樓,115/04/14,121.564964,25.041298
62255169,拾刻餐飲有限公司,臺北市信義區忠孝東路4段553巷22弄6之1號,115/04/14,121.563343,25.043172
62255288,明森居創有限公司,臺北市信義區和平東路3段525號3樓,115/04/14,121.560471,25.016611
62255386,一擊科藝有限公司,臺北市信義區忠孝東路5段370號4樓,115/04/14,121.573946,25.040752
62255055,世健有限公司,臺北市士林區福國路95號5樓之7,115/04/14,121.522141,25.1014
62255323,瑞囍企業股份有限公司,臺北市北投區文承路22號13樓,115/04/14,121.5137,25.104672
62195509,興紀點心有限公司,臺北市內湖區內湖路1段91巷20號,115/04/14,121.561846,25.085141
62255196,文鈞盛股份有限公司,臺北市內湖區瑞光路106號4樓之1,115/04/14,121.580941,25.071843
62255415,汝得寶有限公司,臺北市南港區興南街58號,115/04/14,121.603324,25.056649
62195521,術造有限公司,臺北市中正區衡陽路36號8樓之3,115/04/15,121.512497,25.042197
62195590,怡然居股份有限公司,臺北市中正區中華路2段51號3號,115/04/15,121.506283,25.034928
62195629,旋苡設計室內裝修有限公司,臺北市中正區金山北路1號5樓之6,115/04/15,121.530348,25.043935
62195769,宸熙資產有限公司,臺北市中正區和平西路1段20號8樓,115/04/15,121.520827,25.026617
62255230,紫易文創有限公司,臺北市中正區館前路20號5樓,115/04/15,121.514903,25.045269
62195698,金手指貴金屬有限公司,臺北市大同區重慶北路3段325號1樓,115/04/15,121.514059,25.074297
62195825,格煦文創有限公司,臺北市大同區太原路50號2樓,115/04/15,121.515203,25.050827
62195867,鉅磊投資有限公司,臺北市大同區重慶北路2段207號7樓之1,115/04/15,121.513706,25.060687
62196015,利亞姆設計有限公司,臺北市大同區南京西路62號7樓,115/04/15,121.519042,25.052752
62255359,晶樣生物科技有限公司,臺北市大同區錦西街50號(2樓),115/04/15,121.520064,25.060234
62195563,唯甲國際有限公司,臺北市中山區復興北路344號11樓,115/04/15,121.543954,25.05978
62195613,益升生物科技有限公司,臺北市中山區南京東路2段111號6樓,115/04/15,121.533382,25.052232
62195705,芃盈品購有限公司,臺北市中山區農安街166巷9號1樓,115/04/15,121.533925,25.064031
62195796,昶睿管理顧問有限公司,臺北市中山區明水路557巷12號地下,115/04/15,121.55091,25.079143
62195894,鈞拓科技有限公司,臺北市中山區松江路27號12樓,115/04/15,121.533154,25.047241
62195901,寶禾創能科技股份有限公司,臺北市中山區植福路308號7樓之10,115/04/15,121.561351,25.080874
62195986,千能股份有限公司,臺北市中山區松江路266號2樓,115/04/15,121.53294,25.059324
62255436,穎凱管理顧問有限公司,臺北市中山區南京東路2段111號6樓,115/04/15,121.533382,25.052232
62195584,馬博拉斯資本有限公司,臺北市松山區復興北路477號,115/04/15,121.544476,25.064741
62195661,居然有限公司,臺北市松山區南京東路四段197號7樓,115/04/15,121.55696,25.051758
62195727,德青國際貿易有限公司,臺北市松山區復興北路57號2樓之1,115/04/15,121.544229,25.050474
62195846,光野整合有限公司,臺北市松山區八德路4段465號6樓,115/04/15,121.570948,25.050049
62195965,騏基投資股份有限公司,臺北市松山區民生東路5段188號4樓之3,115/04/15,121.563895,25.058613
62196042,星海工程顧問股份有限公司,臺北市松山區民生東路4段55巷8號1樓,115/04/15,121.550365,25.058309
62195655,秝盈國際有限公司,臺北市大安區敦化南路1段205號7樓之5,115/04/15,121.549259,25.042007
62195677,安心養健康生活股份有限公司,臺北市大安區忠孝東路4段162號12樓之2,115/04/15,121.550289,25.041284
62195732,荷芯國際股份有限公司,臺北市大安區忠孝東路4段250號10樓之6,115/04/15,121.554216,25.041202
62195753,凌致平企業有限公司,臺北市大安區仁愛路3段26號5樓,115/04/15,121.535746,25.037648
62195775,宏芯企業有限公司,臺北市大安區建國南路一段291巷2號6樓,115/04/15,121.53827,25.035605
62195780,岳鴻投資有限公司,臺北市大安區忠孝東路3段197之5號,115/04/15,121.538768,25.041879
62195917,廿壹日有限公司,臺北市大安區忠孝東路4段148號3樓之1,115/04/15,121.54991,25.041298
62195992,埃蘭有限公司,臺北市大安區忠孝東路4段285號5樓,115/04/15,121.554152,25.041671
62196057,威菘實業股份有限公司,臺北市大安區仁愛路3段84號3樓,115/04/15,121.539018,25.037596
62195607,宸希數位科技有限公司,臺北市萬華區中華路1段106號8樓,115/04/15,121.508392,25.043975
62195748,九大大裝潢五金有限公司,臺北市萬華區康定路1之1號1樓,115/04/15,121.503424,25.046168
62195819,千燈有限公司,臺北市萬華區峨嵋街122之2號1樓,115/04/15,121.5027008,25.04457506
62195923,問室內裝修有限公司,臺北市萬華區長泰街308巷23號,115/04/15,121.49269,25.021588
62195579,暉達國際事業有限公司,臺北市信義區基隆路1段159號14樓,115/04/15,121.565183,25.04196
62195711,鎏衡國際貿易有限公司,臺北市信義區忠孝東路5段1之1號3樓,115/04/15,121.564864,25.041412
62195851,第三原點創作有限公司,臺北市信義區永吉路179號4樓,115/04/15,121.571726,25.045774
62195971,姍好日常有限公司,臺北市信義區虎林路48號,115/04/15,121.576722,25.047194
62195830,承昕企業有限公司,臺北市士林區重慶北路248號1樓,115/04/15,121.511354,25.086662
62195493,拾力運動有限公司,臺北市北投區大度路3段270巷69號3樓,115/04/15,121.467139,25.125053
62195439,源野生活國際有限公司,臺北市內湖區麗山街41號2樓,115/04/15,121.580609,25.080646
62195557,展奕新材有限公司,臺北市內湖區新明路143巷7號1樓,115/04/15,121.589579,25.058786
62195640,喬信生醫科技股份有限公司,臺北市內湖區內湖路1段392號11樓之1,115/04/15,121.573133,25.080573
62195873,朗立析有限公司,臺北市內湖區內湖路1段252號12樓,115/04/15,121.566847,25.081954
62196021,馥承股份有限公司,臺北市中正區八德路1段86號1樓,115/04/16,121.531987,25.044041
62196113,庠峰投資股份有限公司,臺北市中正區新生南路1段50號6樓之1,115/04/16,121.532583,25.042014
62196140,研構室內裝修設計有限公司,臺北市中正區許昌街17號13樓之1,115/04/16,121.516958,25.045725
62196325,楷芯有限公司,臺北市中正區衡陽路10號7樓,115/04/16,121.513623,25.042228
62196330,双田環球有限公司,臺北市中正區南陽街1號5樓,115/04/16,121.516229,25.045715
62254957,弘鼎國際科技有限公司,臺北市大同區甘谷街26號5樓,115/04/16,121.510876,25.052772
62196009,輕鬆飲食有限公司,臺北市中山區民權西路20號2樓,115/04/16,121.521801,25.062601
62196036,暉智實業有限公司,臺北市中山區中山北路1段92號2樓,115/04/16,121.521133,25.049347
62196079,泰衡投資股份有限公司,臺北市中山區民權東路3段2之1號15樓,115/04/16,121.537921,25.062144
62196084,維嘉科技有限公司,臺北市中山區民權西路20號2樓,115/04/16,121.521801,25.062601
62196090,悅月商務有限公司,臺北市中山區民生東路2段143號8樓,115/04/16,121.534548,25.05815
62196107,聯宇寰球股份有限公司,臺北市中山區民權東路3段70之2號2樓,115/04/16,121.542993,25.062111
62196134,宥鏵有限公司,臺北市中山區南京東路2段72號11樓,115/04/16,121.530591,25.051863
62196155,拾音流域音樂有限公司,臺北市中山區錦州街451號地下室,115/04/16,121.543338,25.060292
62196161,迅晶科技有限公司,臺北市中山區遼寧街112號2樓之4,115/04/16,121.541998,25.05261
62196177,熟子手作拼布藝術有限公司,臺北市中山區南京東路1段15號3樓,115/04/16,121.523833,25.052371
62196205,盈泰國際實業有限公司,臺北市中山區民族東路160號1樓,115/04/16,121.529375,25.068175
62196269,黑白猜有限公司,臺北市中山區南京東路2段111號6樓,115/04/16,121.533382,25.052232
62196346,築薔有限公司,臺北市中山區農安街2巷18號2樓,115/04/16,121.522977,25.064117
62196417,仕兆媒體股份有限公司,臺北市中山區民生東路2段163號10樓,115/04/16,121.536383,25.058112
62196232,彌生壹柒有限公司,臺北市松山區復興北路145號5樓,115/04/16,121.544293,25.053636
62196248,凱登科技有限公司,臺北市松山區八德路4段445號6樓之6,115/04/16,121.570345,25.049941
62195803,雙子星投資有限公司,臺北市大安區信義路2段230號6樓,115/04/16,121.531895,25.033429
62195938,友萌藝術文化股份有限公司,臺北市大安區信義路4段45號8樓,115/04/16,121.544854,25.033546
62196063,勳居娛樂有限公司,臺北市大安區復興南路1段352號2樓,115/04/16,121.543392,25.03562
62196129,天悅智能有限公司,臺北市大安區敦化南路1段177巷35號1樓,115/04/16,121.551225,25.04313
62196198,安拓投資有限公司,臺北市大安區敦化南路2段92號6樓,115/04/16,121.548391,25.028383
62196367,四弦一墨股份有限公司,臺北市大安區大安路2段33號,115/04/16,121.546182,25.031979
62196438,蒔蘊創研有限公司,臺北市大安區忠孝東路4段300號5樓,115/04/16,121.55628,25.041155
62196211,吉永昌有限公司,臺北市信義區忠孝東路5段1之2號5樓,115/04/16,121.564964,25.041298
62196227,聯展基建投資有限公司,臺北市信義區松德路171號3樓之2,115/04/16,121.574802,25.03586
62196296,藝智設計股份有限公司,臺北市信義區基隆路2段77號5樓之2,115/04/16,121.558139,25.030336
62196388,品煦合創有限公司,臺北市信義區逸仙路32巷7號2樓,115/04/16,121.562219,25.039912
62196253,赫允有限公司,臺北市士林區中山北路6段290巷7弄11號5樓,115/04/16,121.526568,25.110621
62195634,光大國際事業有限公司,臺北市內湖區成功路2段312巷42號,115/04/16,121.588571,25.067125
62195888,湛維智能股份有限公司,臺北市內湖區內湖路1段360巷10號9樓之1,115/04/16,121.570258,25.080613
62196351,雲朵之間有限公司,臺北市內湖區文德路90巷36號、38號,115/04/16,121.582868,25.076965
62196401,承創國際有限公司,臺北市內湖區民權東路6段11巷41之1號4樓,115/04/16,121.577074,25.067822
62196275,芯宿室內裝修有限公司,臺北市文山區辛亥路5段69之1號2樓,115/04/16,121.553361,24.998206
62196319,貝特資訊有限公司,臺北市文山區興隆路4段145巷83弄8號3樓,115/04/16,121.564034,24.985764
62196654,恆複資本投資股份有限公司,臺北市中正區武昌街1段1之2號5樓,115/04/17,121.513569,25.044104
62196704,晶燊國際有限公司,臺北市中正區許昌街42號10樓,115/04/17,121.51546,25.045451
62196818,方信國際顧問有限公司,臺北市中正區重慶南路1段10號5樓之6,115/04/17,121.513136,25.046588
62196824,金良康正有限公司,臺北市中正區重慶南路一段10號5樓之6,115/04/17,121.513136,25.046588
62196471,碩泰生醫有限公司,臺北市大同區承德路1段35號8樓之1,115/04/17,121.517315,25.051093
62196726,耀金優泰國際有限公司,臺北市大同區甘谷街26號5樓,115/04/17,121.510876,25.052772
62196845,沐源國際開發有限公司,臺北市大同區西寧北路78之16號,115/04/17,121.508688,25.05443
62196508,電左有限公司,臺北市中山區復興北路82號12樓,115/04/17,121.543802,25.051058
62196520,沃達旅家股份有限公司,臺北市中山區建國北路2段33號11樓,115/04/17,121.537232,25.055046
62196562,利瑋投資股份有限公司,臺北市中山區松江路158號7樓之3,115/04/17,121.532861,25.054977
62196606,翠竹軒有限公司,臺北市中山區南京東路2段150號5樓,115/04/17,121.534199,25.051833
62196628,悠玄設計有限公司,臺北市中山區南京東路2段150號10樓,115/04/17,121.534199,25.051833
62196710,基準邏輯股份有限公司,臺北市中山區復興北路38號7樓之7,115/04/17,121.543753,25.049254
62196747,沐米顧問股份有限公司,臺北市中山區南京東路1段86號7樓之3,115/04/17,121.525617,25.051918
62196752,泉鑫整合工程有限公司,臺北市中山區民權東路二段3號12樓,115/04/17,121.528371,25.062806
62196958,梵海聲學科技有限公司,臺北市中山區南京東路2段137號14樓,115/04/17,121.53511,25.052216
62196303,松信資本有限公司,臺北市松山區南京東路4段50號11樓,115/04/17,121.553462,25.051447
62196459,宇能眾益有限公司,臺北市松山區八德路4段204巷4號2樓,115/04/17,121.564048,25.048477
62196556,發發企業有限公司,臺北市松山區復興南路一段45號7樓,115/04/17,121.544087,25.045574
62196394,立創科技有限公司,臺北市大安區敦化南路2段207號16樓,115/04/17,121.549255,25.026009
62196486,漫漫數位行銷科技有限公司,臺北市大安區復興南路1段352號2樓之2,115/04/17,121.543392,25.03562
62196514,邏輯和弦科技有限公司,臺北市大安區安居街8巷6弄2號1樓,115/04/17,121.554672,25.021431
62196541,澤鈺資本有限公司,臺北市大安區安和路2段197號4樓,115/04/17,121.550271,25.026816
62196583,安野資本股份有限公司,臺北市大安區光復南路420巷20號,115/04/17,121.556496,25.036567
62196599,歐波貿易有限公司,臺北市大安區忠孝東路4段147巷10號,115/04/17,121.54955,25.042341
62196612,禾多納有限公司,臺北市大安區忠孝東路3段305號6樓之1,115/04/17,121.543542,25.041886
62196676,金壽豐泰有限公司,臺北市大安區新生南路2段78號4樓之1,115/04/17,121.534531,25.02748
62196633,靜動之間股份有限公司,臺北市萬華區柳州街80號3樓,115/04/17,121.504975,25.037282
62196649,庫拾壹有限公司,臺北市萬華區中華路2段356號,115/04/17,121.504565,25.02929
62196660,家陽科技有限公司,臺北市萬華區西園路2段161號4樓,115/04/17,121.495898,25.02891
62196789,艸芯研萃股份有限公司,臺北市萬華區開封街2段39號1樓,115/04/17,121.506431,25.047141
62196492,恆識智能有限公司,臺北市信義區基隆路1段206號18樓,115/04/17,121.56334,25.039826
62196681,東協新浪永續科技股份有限公司,臺北市信義區福德街300巷10號1樓,115/04/17,121.587017,25.03968
62196774,波曼尼有限公司,臺北市信義區忠孝東路5段1之8號12樓,115/04/17,121.565175,25.041293
62196839,源慶餐飲有限公司,臺北市信義區永吉路30巷157弄2號,115/04/17,121.568819,25.042249
62196850,福安居資產管理股份有限公司,臺北市信義區基隆路2段149之16號11樓,115/04/17,121.555483,25.026744
62196922,有土資本有限公司,臺北市信義區光復南路567號17樓之12,115/04/17,121.557586,25.030733
62196465,鼎禾本味股份有限公司,臺北市北投區文林北路258號10樓,115/04/17,121.513755,25.108986
62196943,健盾股份有限公司,臺北市北投區文林北路254號1樓,115/04/17,121.513651,25.109076
62196423,同芯元科技股份有限公司,臺北市內湖區洲子街63號7樓,115/04/17,121.573134,25.079833
62196578,宇茂資訊有限公司,臺北市內湖區陽光街345巷12號4樓,115/04/17,121.577929,25.07231
62196731,睿智文教事業有限公司,臺北市內湖區康寧路3段72號4樓之1,115/04/17,121.611273,25.070209
62196872,昀瀚工程規劃有限公司,臺北市內湖區陽光街355號,115/04/17,121.577291,25.073001
62196768,全能原動力有限公司,臺北市南港區玉成街42巷11號,115/04/17,121.580847,25.048583
62196535,有皓科技有限公司,臺北市文山區和平東路4段295巷1號3樓之1,115/04/17,121.573199,25.001159
62196795,隆禾玖豐股份有限公司,臺北市文山區辛亥路4段222巷7號1樓,115/04/17,121.554778,25.002376
62197154,海石資本有限公司,臺北市中正區信義路2段101號8樓,115/04/20,121.527681,25.03422
62197176,世翠蹟顧問有限公司,臺北市中正區許昌街42之1號4樓,115/04/20,121.515624,25.045162
62197247,怡島素有限公司,臺北市中正區重慶南路1段95號6樓,115/04/20,121.513334,25.04317
62197372,夏禹工程有限公司,臺北市中正區臨沂街3巷11號1樓,115/04/20,121.531526,25.043348
62197437,馬吉投資股份有限公司,臺北市中正區汀州路3段190號2樓之1,115/04/20,121.534964,25.012599
62197458,恆豐寰宇投資股份有限公司,臺北市中正區衡陽路10號6樓,115/04/20,121.513623,25.042228
62197485,燿謙食品有限公司,臺北市中正區忠孝西路1段72號2樓之1,115/04/20,121.514062,25.046827
62222359,領芯投資股份有限公司,臺北市中正區延平南路61號4樓之6,115/04/20,121.510414,25.044657
62196866,艾斯伯特資訊有限公司,臺北市大同區重慶北路2段74號8樓,115/04/20,121.513686,25.05635
62197099,赤壁傳媒有限公司,臺北市大同區南京西路57號3樓之8,115/04/20,121.519354,25.053083
62197231,雅築室內裝修設計工程股份有限公司,臺北市大同區南京西路62號7樓,115/04/20,121.519042,25.052752
62222421,歐時瑞有限公司,臺北市大同區重慶北路二段72號3樓,115/04/20,121.513696,25.056298
62222506,鑫億科技資訊有限公司,臺北市大同區承德路1段70號11樓,115/04/20,121.51719,25.052192
62195682,明知山有限公司,臺北市中山區錦州街334號1樓,115/04/20,121.538664,25.060182
62195959,晨科有限公司,臺北市中山區新生北路2段62巷16號8樓,115/04/20,121.526681,25.056073
62196182,宸邑古典皮拉提斯有限公司,臺北市中山區明水路397巷26弄2號,115/04/20,121.54734,25.078911
62196970,冒泡策略股份有限公司,臺北市中山區南京東路2段150號5樓,115/04/20,121.534199,25.051833
62197014,凜和有限公司,臺北市中山區復興北路420號7樓,115/04/20,121.543836,25.062615
62197035,領頭獅管理顧問有限公司,臺北市中山區長安東路1段81號4樓,115/04/20,121.528386,25.0484
62197083,台灣索悠義股份有限公司,臺北市中山區建國北路2段262號2樓,115/04/20,121.536642,25.061952
62197149,超有感有限公司,臺北市中山區復興北路82號12樓,115/04/20,121.543802,25.051058
62197204,麓明股份有限公司,臺北市中山區復興北路82號12樓,115/04/20,121.543802,25.051058
62197226,福食交子狗股份有限公司,臺北市中山區中山北路2段65巷17號1樓,115/04/20,121.524206,25.057134
62197252,沐築系統家居有限公司,臺北市中山區中山北路2段116巷39號1樓,115/04/20,121.521263,25.061067
62197274,伍捌拾貳整合商務有限公司,臺北市中山區南京東路2段150號5樓,115/04/20,121.534199,25.051833
62197302,達視數據有限公司,臺北市中山區錦州街46號9樓之1,115/04/20,121.525783,25.060174
62197393,路汐行動股份有限公司,臺北市中山區民權東路3段58號11樓之3,115/04/20,121.542268,25.062161
62222436,耘澤顧問有限公司,臺北市中山區復興北路48號7樓,115/04/20,121.54376,25.049537
62196887,四維鏈控科技有限公司,臺北市松山區民族東路665號2樓,115/04/20,121.547345,25.064226
62196916,升陞佈壐有限公司,臺北市松山區八德路4段697號2樓之1,115/04/20,121.576578,25.050204
62197020,美德拉克股份有限公司,臺北市松山區敦化北路167號11樓,115/04/20,121.549434,25.054708
62197181,萊斯盟投資股份有限公司,臺北市松山區民權東路3段181號6樓,115/04/20,121.548308,25.062163
62197197,珍冠國際有限公司,臺北市松山區八德路4段281號1樓,115/04/20,121.565859,25.049126
62197324,台北古川包裝機械有限公司,臺北市松山區敦化北路167號11樓,115/04/20,121.549434,25.054708
62197345,萊菔生醫股份有限公司,臺北市松山區南京東路4段152號8樓,115/04/20,121.556067,25.051385
62196985,眾智聯股份有限公司,臺北市大安區信義路4段279號11樓,115/04/20,121.554714,25.033344
62197041,澔毓投資股份有限公司,臺北市大安區羅斯福路2段93號18樓之5,115/04/20,121.52412,25.025144
62197062,九太尼克工程有限公司,臺北市大安區安居街8巷6弄2號1樓,115/04/20,121.554672,25.021431
62197106,海凡達有限公司,臺北市大安區忠孝東路4段183號5樓之7,115/04/20,121.550901,25.041689
62197160,柏謙資產管理股份有限公司,臺北市大安區安和路2段92號地下1樓,115/04/20,121.550245,25.028772
62197210,亞克橋顧問有限公司,臺北市大安區信義路4段296號6樓之7,115/04/20,121.554592,25.032948
62197295,品富智圖有限公司,臺北市大安區忠孝東路4段270號7樓,115/04/20,121.554847,25.041186
62197350,奇蹟時代有限公司,臺北市大安區忠孝東路4段169號11樓之4,115/04/20,121.550421,25.041705
62197400,大於設計室內裝修有限公司,臺北市大安區光復南路306號2樓之3,115/04/20,121.557436,25.03891
62222386,祥銳實業有限公司,臺北市大安區仁愛路3段26號5樓,115/04/20,121.535746,25.037648
62222533,樂植坊有限公司,臺北市大安區信義路3段126之3號4樓,115/04/20,121.539113,25.033249
62197078,蔡心食品有限公司,臺北市萬華區環河南路3段121號1樓,115/04/20,121.491128,25.024093
62197268,創世繩有限公司,臺北市萬華區開封街2段32號5樓之1,115/04/20,121.508139,25.046225
62196697,速定智慧科技股份有限公司,臺北市信義區文昌街316號4樓之2,115/04/20,121.557955,25.032108
62196802,芩暘資本股份有限公司,臺北市信義區基隆路2段145號10樓,115/04/20,121.555742,25.026973
62196893,璟策國際顧問有限公司,臺北市信義區忠孝東路5段482號14樓之4,115/04/20,121.577997,25.040597
62196900,台灣速力貳能源電能股份有限公司,臺北市信義區松高路1號21樓,115/04/20,121.563955,25.039552
62196937,又一間有限公司,臺北市信義區松山路525號,115/04/20,121.578158,25.038233
62196964,揪揪有限公司,臺北市信義區基隆路2段22號2樓之3,115/04/20,121.558728,25.031936
62196991,名偉國際車業有限公司,臺北市信義區忠孝東路5段410號6樓,115/04/20,121.575128,25.040711
62197008,航網國際人力仲介股份有限公司,臺北市信義區基隆路2段51號9樓之7,115/04/20,121.558531,25.030982
62197128,聚笙有限公司,臺北市信義區松仁路100號34樓,115/04/20,121.568126,25.034459
62197133,鼎涵創意有限公司,臺北市信義區和平東路3段341巷49號1樓,115/04/20,121.558331,25.021588
62197289,杺策有限公司,臺北市信義區忠孝東路5段1之3號7樓,115/04/20,121.564905,25.041481
62197422,谷賓精品有限公司,臺北市信義區基隆路2段13號3樓之2,115/04/20,121.559299,25.03225
62222549,富勁能源有限公司,臺北市信義區基隆路1段141號13樓之7,115/04/20,121.565843,25.042983
62197112,偉趣創意顧問股份有限公司,臺北市士林區士東路200巷55號1樓,115/04/20,121.534088,25.110745
62197056,歐朗國際行銷顧問有限公司,臺北市內湖區成功路4段30巷49號9樓,115/04/20,121.592152,25.082509
62197464,昕智策科技股份有限公司,臺北市內湖區瑞光路168號9樓,115/04/20,121.57865,25.07391
62197339,呈芫居家百貨有限公司,臺北市中正區重慶南路1段57號10樓之17,115/04/21,121.51335,25.044671
62222484,歐萊旺投資有限公司,臺北市中正區忠孝東路2段98號11樓,115/04/21,121.530282,25.042815
62222528,格蘭蘇格臺灣有限公司,臺北市中正區重慶南路1段95號6樓,115/04/21,121.513334,25.04317
62222554,欣核有限公司,臺北市中正區重慶南路1段95號6樓,115/04/21,121.513334,25.04317
62222560,振炫控股有限公司,臺北市中正區懷寧街76號,115/04/21,121.513988,25.04314
62222597,碩築有限公司,臺北市中正區衡陽路10號7樓,115/04/21,121.513623,25.042228
62222702,將鼎科技有限公司,臺北市中正區羅斯福路3段76號8樓之1,115/04/21,121.52628,25.022058
62222793,淥傳宏有限公司,臺北市中正區重慶南路1段57號10樓之17,115/04/21,121.51335,25.044671
